ID,Lat,Long,_Prod_IDWmean,_Prod_Krigmean
"92",7671095.005,407819.145,8.08950519561768,8.19853996834176
"93",7671095.005,407829.109,8.01205158233643,8.07307021387049
"94",7671095.005,407839.072,7.94418850335872,7.91468792691088
"95",7671095.005,407849.035,7.71681417929498,7.76108992498701
"96",7671095.005,407858.999,7.66082525253296,7.60613225789549
"97",7671095.005,407868.962,7.41737405992079,7.48649305551075
"98",7671095.005,407878.925,7.00200519774173,7.41132804633442
"99",7671095.005,407888.889,6.99807024002075,7.37392661206369
"100",7671095.005,407898.852,7.52813005447388,7.33477867841274
"101",7671095.005,407908.816,7.41532564163208,7.25948194450665
"102",7671095.005,407918.779,7.35721130402407,7.17302518990958
"103",7671095.005,407928.742,7.31368561195707,7.05958580132216
"104",7671095.005,407938.706,7.09723615646362,6.94638571412219
"105",7671095.005,407948.669,6.97333330938073,6.86602384115035
"106",7671095.005,407958.632,6.4796929359436,6.81544717160382
"107",7671085.065,407779.292,8.22928524017334,8.40915966033936
"108",7671085.065,407789.255,8.31147289276123,8.39494322269979
"109",7671085.065,407799.219,8.27260112762451,8.38131444638746
"110",7671085.065,407809.182,8.3099889755249,8.34936909644661
"111",7671085.065,407819.145,8.31634044647217,8.2861080887671
"112",7671085.065,407829.109,8.12375013596144,8.18932027746294
"113",7671085.065,407839.072,8.01303672790527,8.05331258035731
"114",7671085.065,407849.035,7.73532199859619,7.91535195559011
"115",7671085.065,407858.999,7.76199863145503,7.77107268005651
"116",7671085.065,407868.962,7.79811191558838,7.66215728769103
"117",7671085.065,407878.925,7.69660186767578,7.57712014657559
"118",7671085.065,407888.889,7.55159091949463,7.50299816697771
"119",7671085.065,407898.852,7.43052911758423,7.43288990522395
"120",7671085.065,407908.816,7.42661518253137,7.34297087063498
"121",7671085.065,407918.779,7.42934083938599,7.22102268586488
"122",7671085.065,407928.742,7.11666822433472,7.08785738163095
"123",7671085.065,407938.706,7.15577554702759,6.96556620982533
"124",7671085.065,407948.669,6.79949798455252,6.87473519810293
"125",7671085.065,407958.632,6.81493043899536,6.80973610934434
"126",7671085.065,407968.596,6.98173999786377,6.7726183529174
"127",7671075.124,407779.292,8.29038715362549,8.40665278646421
"128",7671075.124,407789.255,8.29907417297363,8.39198698679944
"129",7671075.124,407799.219,8.21364307403564,8.37383802734379
"130",7671075.124,407809.182,8.03879165649414,8.35556534117506
"131",7671075.124,407819.145,8.32137298583984,8.30797732194443
"132",7671075.124,407829.109,8.31844711303711,8.24871775140078
"133",7671075.124,407839.072,8.15537859359073,8.15291331184701
"134",7671075.124,407849.035,8.14278020250244,8.03119039848656
"135",7671075.124,407858.999,7.91135549545288,7.89788053432287
"136",7671075.124,407868.962,7.80674314498901,7.82016387878209
"137",7671075.124,407878.925,7.80434322357178,7.72915325256384
"138",7671075.124,407888.889,7.64380502700806,7.64153079813504
"139",7671075.124,407898.852,7.78559827804565,7.53926912947754
"140",7671075.124,407908.816,6.91208171844482,7.41564779491171
"141",7671075.124,407918.779,7.20593610277904,7.27767590788303
"142",7671075.124,407928.742,7.29009971946238,7.12201162057772
"143",7671075.124,407938.706,7.15907526016235,6.97886114380439
"144",7671075.124,407948.669,7.07852464442225,6.8866087143571
"145",7671075.124,407958.632,6.95092420289201,6.8109559656593
"146",7671075.124,407968.596,6.91903638839722,6.75540232233472
"147",7671065.184,407769.329,8.43556785583496,8.40890650272483
"148",7671065.184,407779.292,8.27391815185547,8.39499674007661
"149",7671065.184,407789.255,8.83960171290293,8.36008946502316
"150",7671065.184,407799.219,8.00973224639893,8.32186120003418
"151",7671065.184,407809.182,8.1902027130127,8.30908930533225
"152",7671065.184,407819.145,8.29012966156006,8.28297352033745
"153",7671065.184,407829.109,8.18833923339844,8.23688626538088
"154",7671065.184,407839.072,8.06679916381836,8.1544820069773
"155",7671065.184,407849.035,7.94686460494995,8.06327352441149
"156",7671065.184,407858.999,7.76578950881958,7.97048580628883
"157",7671065.184,407868.962,7.91948223114014,7.90535685992057
"158",7671065.184,407878.925,8.14624977111816,7.83415259046523
"159",7671065.184,407888.889,7.6953558921814,7.75478499580162
"160",7671065.184,407898.852,7.75820875167847,7.63779417804845
"161",7671065.184,407908.816,7.55403566360474,7.49579151301019
"162",7671065.184,407918.779,7.39907169342041,7.34464743516834
"163",7671065.184,407928.742,7.18999862670898,7.17437087255466
"164",7671065.184,407938.706,7.14357662200928,7.01065988558422
"165",7671065.184,407948.669,6.79612922668457,6.89495754666742
"166",7671065.184,407958.632,7.01405668258667,6.8158841865216
"167",7671065.184,407968.596,6.54449892044067,6.74652864265654
"168",7671065.184,407978.559,6.87482070922852,6.6936794617308
"169",7671055.243,407759.365,8.91817665100098,8.42273178281538
"170",7671055.243,407769.329,8.83302116394043,8.41652521200384
"171",7671055.243,407779.292,8.13926219940186,8.39559224709128
"172",7671055.243,407789.255,8.11971759796143,8.34606594156087
"173",7671055.243,407799.219,8.19159984588623,8.28541310637032
"174",7671055.243,407809.182,8.09587001800537,8.25428412338101
"175",7671055.243,407819.145,8.21553802490234,8.22279278764455
"176",7671055.243,407829.109,8.01723670959473,8.17414110892419
"177",7671055.243,407839.072,7.96985960006714,8.10219905454436
"178",7671055.243,407849.035,8.03292465209961,8.04142551927646
"179",7671055.243,407858.999,7.72243950281251,7.98477727265707
"180",7671055.243,407868.962,7.90778451964574,7.93724873891614
"181",7671055.243,407878.925,7.91645193099976,7.89607038272573
"182",7671055.243,407888.889,7.82229471206665,7.8372902707171
"183",7671055.243,407898.852,7.78913259506226,7.72719869323976
"184",7671055.243,407908.816,7.72921991348267,7.5902173756641
"185",7671055.243,407918.779,7.3217339515686,7.42576777837938
"186",7671055.243,407928.742,7.24046659469604,7.24722262457372
"187",7671055.243,407938.706,6.96581792831421,7.08185452472748
"188",7671055.243,407948.669,6.95837211608887,6.93980508721731
"189",7671055.243,407958.632,6.99002742767334,6.8472426919892
"190",7671055.243,407968.596,6.98462152481079,6.76167259979062
"191",7671055.243,407978.559,6.79822826385498,6.69418965699883
"192",7671055.243,407988.522,6.98088073730469,6.6519762970469
"193",7671045.302,407749.402,8.30549430847168,8.47529602050781
"194",7671045.302,407759.365,8.33808135986328,8.46016806947345
"195",7671045.302,407769.329,8.53339195251465,8.44754218775895
"196",7671045.302,407779.292,8.26374626159668,8.4188212310023
"197",7671045.302,407789.255,8.27296181468245,8.36447306386501
"198",7671045.302,407799.219,8.25606981918107,8.28997255187388
"199",7671045.302,407809.182,7.93860340118408,8.22473921927894
"200",7671045.302,407819.145,7.88313007354736,8.1594590692863
"201",7671045.302,407829.109,7.974684715271,8.10240001052106
"202",7671045.302,407839.072,8.0773344039917,8.04389172625966
"203",7671045.302,407849.035,7.89563846588135,8.00168631323605
"204",7671045.302,407858.999,7.91644620615636,7.96717142391256
"205",7671045.302,407868.962,7.94411689012263,7.95186873925527
"206",7671045.302,407878.925,7.82690715789795,7.93129835555417
"207",7671045.302,407888.889,7.87884950637817,7.89719962966061
"208",7671045.302,407898.852,8.00067138671875,7.81021091363321
"209",7671045.302,407908.816,7.63221120834351,7.69100100263607
"210",7671045.302,407918.779,7.5445294380188,7.53667357427564
"211",7671045.302,407928.742,7.50446605682373,7.36188990597113
"212",7671045.302,407938.706,7.26929044723511,7.1961164472348
"213",7671045.302,407948.669,7.03934907913208,7.04745348129781
"214",7671045.302,407958.632,7.03464365005493,6.92674916241343
"215",7671045.302,407968.596,7.09825325012207,6.81608256308178
"216",7671045.302,407978.559,6.6680064201355,6.73276873183482
"217",7671045.302,407988.522,6.80366746531978,6.67703639879726
"218",7671035.362,407749.402,8.27993297576904,8.48584543497758
"219",7671035.362,407759.365,8.37761974334717,8.47999400104048
"220",7671035.362,407769.329,8.2786111831665,8.47030158082801
"221",7671035.362,407779.292,8.40870094299316,8.44130851266634
"222",7671035.362,407789.255,8.62846565246582,8.38846933890368
"223",7671035.362,407799.219,8.10877491135958,8.30572370965756
"224",7671035.362,407809.182,8.08476376000866,8.23691997921513
"225",7671035.362,407819.145,7.99376678466797,8.15323999250758
"226",7671035.362,407829.109,8.06559085845947,8.06975901936902
"227",7671035.362,407839.072,8.0019006729126,8.00351181251535
"228",7671035.362,407849.035,8.07757472991943,7.97292376696034
"229",7671035.362,407858.999,7.91320897745144,7.96127729013191
"230",7671035.362,407868.962,7.94622563276257,7.96145465988185
"231",7671035.362,407878.925,8.04794883728027,7.9572569383197
"232",7671035.362,407888.889,7.77444080328814,7.93892768181906
"233",7671035.362,407898.852,7.98607547326516,7.88021249092713
"234",7671035.362,407908.816,7.79816722869873,7.79309503719603
"235",7671035.362,407918.779,7.70332813262939,7.66543665192962
"236",7671035.362,407928.742,7.51287174224854,7.49940533518507
"237",7671035.362,407938.706,7.5169734954834,7.33187757916477
"238",7671035.362,407948.669,7.17359715079734,7.18543007760572
"239",7671035.362,407958.632,6.72727974790288,7.06036559933275
"240",7671035.362,407968.596,7.12613344192505,6.93611917832274
"241",7671035.362,407978.559,6.95869255065918,6.83296442336297
"242",7671035.362,407988.522,6.89160203933716,6.75918900378288
"243",7671035.362,407998.486,6.9480037689209,6.74319967388588
"244",7671025.421,407739.439,8.16567420959473,8.52764427852267
"245",7671025.421,407749.402,8.28614807128906,8.51327562038063
"246",7671025.421,407759.365,8.30272197723389,8.49108489109493
"247",7671025.421,407769.329,8.53125381469727,8.47489393604427
"248",7671025.421,407779.292,8.40133857727051,8.439185686868
"249",7671025.421,407789.255,8.38332271575928,8.39855692201333
"250",7671025.421,407799.219,8.2989330291748,8.33204779806917
"251",7671025.421,407809.182,8.26060104370117,8.2697959698332
"252",7671025.421,407819.145,8.06893920898438,8.17701954880544
"253",7671025.421,407829.109,8.1142406463623,8.08038542018602
"254",7671025.421,407839.072,7.87000226974487,8.00867782547957
"255",7671025.421,407849.035,8.0728063583374,7.9840870546099
"256",7671025.421,407858.999,8.04674339294434,7.97995978450631
"257",7671025.421,407868.962,7.91982126235962,7.979148927805
"258",7671025.421,407878.925,7.9511775970459,7.97419687246171
"259",7671025.421,407888.889,7.88830709457397,7.96380751852419
"260",7671025.421,407898.852,7.90312385559082,7.9290657154064
"261",7671025.421,407908.816,7.88468599319458,7.86204623551169
"262",7671025.421,407918.779,7.57351970672607,7.76226538438883
"263",7671025.421,407928.742,7.4230523109436,7.62261854082337
"264",7671025.421,407938.706,7.59596967697144,7.4775709817188
"265",7671025.421,407948.669,7.5029125213623,7.33637403227384
"266",7671025.421,407958.632,7.40382766723633,7.2156198736337
"267",7671025.421,407968.596,7.33759307861328,7.09331752892893
"268",7671025.421,407978.559,7.28522634506226,6.98742985548384
"269",7671025.421,407988.522,7.08791208267212,6.89555252896367
"270",7671025.421,407998.486,6.91293239593506,6.82553253401108
"271",7671025.421,408008.449,6.51950454711914,6.81631377361397
"272",7671015.481,407729.475,8.44989204406738,8.53918361663818
"273",7671015.481,407739.439,8.49139881134033,8.54570719497053
"274",7671015.481,407749.402,8.51458549499512,8.53268414707936
"275",7671015.481,407759.365,8.31324577331543,8.48938719067806
"276",7671015.481,407769.329,8.30485916137695,8.4560234946212
"277",7671015.481,407779.292,8.30665969848633,8.40956136411451
"278",7671015.481,407789.255,8.45954895019531,8.3874889657046
"279",7671015.481,407799.219,8.30795001983643,8.34683985032535
"280",7671015.481,407809.182,8.20237731933594,8.3075624570386
"281",7671015.481,407819.145,8.43781852722168,8.22217634687269
"282",7671015.481,407829.109,8.03839111328125,8.13673928479395
"283",7671015.481,407839.072,8.02228260040283,8.06585945752047
"284",7671015.481,407849.035,7.97251653671265,8.0323574279576
"285",7671015.481,407858.999,8.02622318267822,8.01458195008148
"286",7671015.481,407868.962,7.96673727035522,8.00015299695276
"287",7671015.481,407878.925,7.81695699691772,7.98936323787935
"288",7671015.481,407888.889,8.3338508605957,7.97856570276578
"289",7671015.481,407898.852,7.77292680740356,7.95321058466611
"290",7671015.481,407908.816,7.98301219940186,7.90064910006881
"291",7671015.481,407918.779,7.80810356140137,7.81689875675373
"292",7671015.481,407928.742,7.66233730316162,7.71124388110003
"293",7671015.481,407938.706,7.73370790481567,7.60419682340196
"294",7671015.481,407948.669,7.59511616072305,7.47564330232003
"295",7671015.481,407958.632,7.47424424741465,7.3630491604323
"296",7671015.481,407968.596,7.21487951278687,7.25142483948278
"297",7671015.481,407978.559,7.1955509185791,7.15240035282633
"298",7671015.481,407988.522,7.26271390914917,7.05596530599266
"299",7671015.481,407998.486,7.17102432250977,6.95868859591067
"300",7671015.481,408008.449,6.99405340841663,6.89130713954524
"301",7671005.540,407729.475,8.40544319152832,8.52150850137964
"302",7671005.540,407739.439,8.6668004989624,8.53467275230338
"303",7671005.540,407749.402,8.4187126159668,8.5240519661766
"304",7671005.540,407759.365,8.62720811553186,8.47318472680971
"305",7671005.540,407769.329,7.88340633270921,8.42398907294477
"306",7671005.540,407779.292,8.26718521118164,8.37980383920548
"307",7671005.540,407789.255,8.27523231506348,8.37024219415671
"308",7671005.540,407799.219,8.30554485321045,8.36165233216875
"309",7671005.540,407809.182,8.43081569671631,8.35625489014941
"310",7671005.540,407819.145,8.27197538122048,8.30596704318378
"311",7671005.540,407829.109,8.10841716575234,8.23190786565389
"312",7671005.540,407839.072,8.07346248626709,8.15690699127021
"313",7671005.540,407849.035,8.01730060577393,8.09769141095027
"314",7671005.540,407858.999,7.73849773406982,8.05697312075268
"315",7671005.540,407868.962,7.9664311424089,8.02222301472002
"316",7671005.540,407878.925,7.95329217453481,8.00678005374226
"317",7671005.540,407888.889,7.93013429641724,7.98543122019991
"318",7671005.540,407898.852,7.89605522155762,7.9581969032347
"319",7671005.540,407908.816,7.96737289428711,7.91704156727939
"320",7671005.540,407918.779,7.78726863861084,7.8475409368972
"321",7671005.540,407928.742,7.63320541381836,7.7571268735692
"322",7671005.540,407938.706,7.68520402908325,7.67251132998639
"323",7671005.540,407948.669,7.5156078338623,7.57541473386377
"324",7671005.540,407958.632,7.64737558364868,7.48671029205833
"325",7671005.540,407968.596,7.52235794067383,7.39705219222534
"326",7671005.540,407978.559,7.43559551239014,7.30730801002777
"327",7671005.540,407988.522,7.34667110443115,7.21077321545172
"328",7671005.540,407998.486,7.21114063262939,7.10384522861926
"329",7671005.540,408008.449,6.98841619491577,7.01272593691018
"330",7671005.540,408018.412,6.89780187606812,6.99661405092092
"331",7670995.600,407719.512,8.43131256103516,8.44905110588389
"332",7670995.600,407729.475,8.46878910064697,8.48644660175867
"333",7670995.600,407739.439,8.62708111317812,8.50530320854001
"334",7670995.600,407749.402,8.69544410705566,8.49589529814522
"335",7670995.600,407759.365,8.468403645477,8.45129797051904
"336",7670995.600,407769.329,8.36845921752147,8.40975223006695
"337",7670995.600,407779.292,8.30545425415039,8.37383911434359
"338",7670995.600,407789.255,8.32348895123833,8.36971867608508
"339",7670995.600,407799.219,8.22578660232095,8.39047312587586
"340",7670995.600,407809.182,8.2944393157959,8.41337936812219
"341",7670995.600,407819.145,8.26632883947944,8.39093073684939
"342",7670995.600,407829.109,8.52588924584234,8.3279271436717
"343",7670995.600,407839.072,8.55806922912598,8.25266776735636
"344",7670995.600,407849.035,8.00388336181641,8.1728088049911
"345",7670995.600,407858.999,8.04195308685303,8.10597918598697
"346",7670995.600,407868.962,7.99732160568237,8.04958786156946
"347",7670995.600,407878.925,8.01838556623373,8.01414946276133
"348",7670995.600,407888.889,7.88440084457397,7.98903467980573
"349",7670995.600,407898.852,8.06971941207128,7.95400542541538
"350",7670995.600,407908.816,7.85432386398315,7.90242697947087
"351",7670995.600,407918.779,7.65255946768686,7.84340682259214
"352",7670995.600,407928.742,7.72391179188398,7.77002453276955
"353",7670995.600,407938.706,7.77381086349487,7.69842477580059
"354",7670995.600,407948.669,7.65190963304288,7.63949475932007
"355",7670995.600,407958.632,7.65467354037548,7.57295348306594
"356",7670995.600,407968.596,7.56979990005493,7.50395705540452
"357",7670995.600,407978.559,7.58170151204137,7.44056573066342
"358",7670995.600,407988.522,7.4627884862174,7.35895193081141
"359",7670995.600,407998.486,7.5950813293457,7.25916155422849
"360",7670995.600,408008.449,7.23391580581665,7.15535525798602
"361",7670995.600,408018.412,6.97795867919922,7.07997247033256
"362",7670985.659,407709.549,8.15232086181641,8.39280068705444
"363",7670985.659,407719.512,8.2429780960083,8.40052549535891
"364",7670985.659,407729.475,8.32558893230655,8.42766107403494
"365",7670985.659,407739.439,8.4498872756958,8.45772119955799
"366",7670985.659,407749.402,8.33003902435303,8.46680479726352
"367",7670985.659,407759.365,8.40737342834473,8.44420920990247
"368",7670985.659,407769.329,8.32252620455412,8.41235506966898
"369",7670985.659,407779.292,8.30192852020264,8.38978751854956
"370",7670985.659,407789.255,8.49467956068097,8.39434649203583
"371",7670985.659,407799.219,8.25088214874268,8.42172681359309
"372",7670985.659,407809.182,8.41145420074463,8.45649538960942
"373",7670985.659,407819.145,8.39301714427633,8.45268813533038
"374",7670985.659,407829.109,8.41520173284216,8.40507263964411
"375",7670985.659,407839.072,8.23864936828613,8.32943736916098
"376",7670985.659,407849.035,8.08014488220215,8.24669694489114
"377",7670985.659,407858.999,7.9574408531189,8.15782093318498
"378",7670985.659,407868.962,8.28817796363461,8.0909652663226
"379",7670985.659,407878.925,8.19385051727295,8.02853035159501
"380",7670985.659,407888.889,7.91107975204631,7.9935758989944
"381",7670985.659,407898.852,7.89169406890869,7.94280685557139
"382",7670985.659,407908.816,7.93141269683838,7.88018257524057
"383",7670985.659,407918.779,7.79829764041321,7.81872525855729
"384",7670985.659,407928.742,7.74535274505615,7.76556022953236
"385",7670985.659,407938.706,7.68991797799167,7.71682214385723
"386",7670985.659,407948.669,7.663010597229,7.68488822892599
"387",7670985.659,407958.632,7.78862285614014,7.63949443873211
"388",7670985.659,407968.596,7.15007750490816,7.59280218255078
"389",7670985.659,407978.559,7.36008310317993,7.56186146234379
"390",7670985.659,407988.522,7.33490625486202,7.494904662882
"391",7670985.659,407998.486,7.45850467681885,7.40837268958501
"392",7670985.659,408008.449,7.45973110198975,7.30132884294586
"393",7670985.659,408018.412,7.23087406158447,7.20324213691436
"394",7670985.659,408028.376,7.34785032272339,7.17112575122063
"395",7670975.719,407699.585,8.24186515808105,8.35378170013428
"396",7670975.719,407709.549,8.28311729431152,8.34649430892674
"397",7670975.719,407719.512,8.23306655883789,8.34886227886087
"398",7670975.719,407729.475,8.24559307098389,8.36582593867962
"399",7670975.719,407739.439,8.21919441223145,8.4031088823831
"400",7670975.719,407749.402,8.36590749223256,8.44084855899835
"401",7670975.719,407759.365,7.98513143807079,8.45048697889734
"402",7670975.719,407769.329,8.29808330535889,8.43142369033543
"403",7670975.719,407779.292,8.13117874403367,8.41988439744149
"404",7670975.719,407789.255,8.35035395250939,8.43310571698103
"405",7670975.719,407799.219,8.30364036560059,8.45017682512018
"406",7670975.719,407809.182,8.32514762878418,8.48536825216492
"407",7670975.719,407819.145,8.55964183807373,8.49642710927962
"408",7670975.719,407829.109,8.46983432769775,8.46468614603805
"409",7670975.719,407839.072,8.20087146759033,8.39734287915308
"410",7670975.719,407849.035,8.24489035447679,8.32212316669008
"411",7670975.719,407858.999,8.03327999872663,8.23003287519351
"412",7670975.719,407868.962,8.09055709838867,8.15453596310749
"413",7670975.719,407878.925,8.00752540896077,8.07434296929687
"414",7670975.719,407888.889,7.93683706936513,8.0165289083025
"415",7670975.719,407898.852,8.01654243469238,7.94522575217395
"416",7670975.719,407908.816,7.76494312286377,7.87562671764852
"417",7670975.719,407918.779,7.81170082092285,7.80454283986918
"418",7670975.719,407928.742,7.93531942367554,7.76075219635746
"419",7670975.719,407938.706,7.85294723510742,7.73370314884477
"420",7670975.719,407948.669,7.88585982128537,7.71813827666438
"421",7670975.719,407958.632,7.6357810879947,7.69761446545546
"422",7670975.719,407968.596,7.59356069564819,7.67554635142637
"423",7670975.719,407978.559,7.74179747265725,7.6631335130738
"424",7670975.719,407988.522,7.71448854229187,7.61207525630587
"425",7670975.719,407998.486,7.59405183792114,7.54140182499809
"426",7670975.719,408008.449,7.57735013961792,7.4393407240321
"427",7670975.719,408018.412,7.66130235182618,7.32276138641488
"428",7670975.719,408028.376,7.21179266296419,7.23860381307053
"429",7670965.778,407699.585,8.29870005244038,8.36343147211056
"430",7670965.778,407709.549,8.30061817169189,8.33368433304238
"431",7670965.778,407719.512,8.26095771789551,8.32305969238733
"432",7670965.778,407729.475,8.29814217409463,8.33618270979191
"433",7670965.778,407739.439,8.60560894012451,8.37389561624039
"434",7670965.778,407749.402,8.3861540749883,8.42161567407317
"435",7670965.778,407759.365,8.33333396911621,8.45576040511906
"436",7670965.778,407769.329,8.3362979888916,8.46780141976084
"437",7670965.778,407779.292,8.39388336365471,8.45348914853222
"438",7670965.778,407789.255,8.49239444732666,8.45853349510333
"439",7670965.778,407799.219,8.34974361578538,8.47507549745657
"440",7670965.778,407809.182,8.49324989318848,8.50943298520295
"441",7670965.778,407819.145,8.58933925628662,8.52037480220965
"442",7670965.778,407829.109,8.36006886238179,8.50309067585479
"443",7670965.778,407839.072,8.27124404907227,8.45468828932916
"444",7670965.778,407849.035,8.26124946158864,8.39664930700145
"445",7670965.778,407858.999,8.24684429168701,8.31242250008707
"446",7670965.778,407868.962,8.15955352783203,8.22835628972112
"447",7670965.778,407878.925,8.03128516880768,8.13962637521321
"448",7670965.778,407888.889,7.98025300556111,8.0634427288611
"449",7670965.778,407898.852,7.97015190124512,7.97284804719157
"450",7670965.778,407908.816,7.91080856323242,7.89256017781566
"451",7670965.778,407918.779,7.67279672622681,7.8215965673046
"452",7670965.778,407928.742,7.75018401820099,7.77458026714572
"453",7670965.778,407938.706,7.78043878063004,7.74558691429604
"454",7670965.778,407948.669,7.79841232299805,7.74648136414041
"455",7670965.778,407958.632,7.8294939994812,7.73768808017772
"456",7670965.778,407968.596,7.72538835383127,7.72422334831621
"457",7670965.778,407978.559,7.78934097290039,7.71790489813998
"458",7670965.778,407988.522,7.51738883870028,7.68935884260692
"459",7670965.778,407998.486,7.86041116714478,7.63516030587762
"460",7670965.778,408008.449,7.66282844543457,7.54549597722711
"461",7670965.778,408018.412,7.59535392850446,7.43266036334072
"462",7670965.778,408028.376,7.304801005539,7.34308121613034
"463",7670965.778,408038.339,7.42840051651001,7.32111618189729
"464",7670955.837,407689.622,8.35794162750244,8.38913767421129
