ID,Lat,Long,_Prod_IDWmean,_Prod_Krigmean
"1870",7623574.708,524292.302,12.0822147891932,12.0085689135785
"1871",7623574.708,524302.276,11.5884294509888,11.7028256500095
"1872",7623574.708,524312.251,11.6312627792358,11.4616665773885
"1873",7623574.708,524322.225,11.5336049815186,11.3821340622719
"1874",7623574.708,524332.199,11.994776725769,11.3525405626794
"1875",7623574.708,524342.173,11.6280555725098,11.2121689226707
"1876",7623574.708,524352.148,11.2573270797729,11.1172108353178
"1877",7623564.749,523653.949,11.8069715499878,11.4065811789247
"1878",7623564.749,523663.923,11.7719736099243,11.4347407289919
"1879",7623564.749,523673.898,11.8684603765607,11.6133806165435
"1880",7623564.749,523683.872,12.0057802200317,11.9373187186543
"1881",7623564.749,523693.846,11.8427743911743,12.3139090116508
"1882",7623564.749,523703.820,12.3799705505371,12.4569340052648
"1883",7623564.749,523713.795,12.3665342330933,12.4415877095155
"1884",7623564.749,523723.769,12.3703694209031,12.6630630085779
"1885",7623564.749,523733.743,12.4646362160315,13.0012569391205
"1886",7623564.749,523743.717,12.5393018722534,12.9506840923182
"1887",7623564.749,523753.692,12.46952682171,12.611013815658
"1888",7623564.749,523763.666,12.1894979476929,12.2088586710913
"1889",7623564.749,523773.640,12.6882553100586,11.8797955577296
"1890",7623564.749,523783.615,11.886176109314,11.7386779434029
"1891",7623564.749,523793.589,11.9416035452834,11.7368711864202
"1892",7623564.749,523803.563,11.9181480407715,11.8488209438226
"1893",7623564.749,523813.537,11.8632354736328,12.0033358814875
"1894",7623564.749,523823.512,12.1320829391479,12.1582564509681
"1895",7623564.749,523833.486,12.2868106410806,12.3079086879269
"1896",7623564.749,523843.460,12.2392372138723,12.4062271158152
"1897",7623564.749,523853.434,12.3169890246398,12.4712180789497
"1898",7623564.749,523863.409,12.1391851238199,12.5076589748429
"1899",7623564.749,523873.383,12.7562026977539,12.4970278139567
"1900",7623564.749,523883.357,12.2902742866409,12.4048143148926
"1901",7623564.749,523893.331,12.2224473953247,12.2938735547216
"1902",7623564.749,523903.306,12.1941814422607,12.3093286608201
"1903",7623564.749,523913.280,12.3004781026243,12.3687335012229
"1904",7623564.749,523923.254,12.1310987472534,12.3119071191012
"1905",7623564.749,523933.228,12.2941188812256,12.1888132625547
"1906",7623564.749,523943.203,12.1434917449951,12.1321877823372
"1907",7623564.749,523953.177,12.2543177984282,12.1250568545223
"1908",7623564.749,523963.151,12.1650371551514,12.1255559606889
"1909",7623564.749,523973.126,12.2656698226929,12.1457064976105
"1910",7623564.749,523983.100,12.0728883983089,12.2719735034563
"1911",7623564.749,523993.074,12.2717733383179,12.4266286095281
"1912",7623564.749,524003.048,12.0816228928536,12.4771748283306
"1913",7623564.749,524013.023,12.2380887185921,12.4435296568519
"1914",7623564.749,524022.997,12.2606292259832,12.2999153164163
"1915",7623564.749,524032.971,12.1735715866089,12.144277623618
"1916",7623564.749,524042.945,12.1004157551294,12.1202811618485
"1917",7623564.749,524052.920,12.0752515792847,12.1509624344031
"1918",7623564.749,524062.894,12.0791988372803,12.1316919878226
"1919",7623564.749,524072.868,12.0317596578182,12.0440597849819
"1920",7623564.749,524082.842,12.5002718422032,11.8090674289333
"1921",7623564.749,524092.817,11.7334070205688,11.5946120026575
"1922",7623564.749,524102.791,11.451904204588,11.6899466995266
"1923",7623564.749,524112.765,11.8211421966553,11.9316778697017
"1924",7623564.749,524122.740,11.9663820266724,12.0933031836895
"1925",7623564.749,524132.714,12.5689139648858,12.1137189140539
"1926",7623564.749,524142.688,11.7016353607178,11.830860664926
"1927",7623564.749,524152.662,11.6353406906128,11.4782327735357
"1928",7623564.749,524162.637,11.5157480239868,11.3873777922359
"1929",7623564.749,524172.611,11.5310862976776,11.4630064544908
"1930",7623564.749,524182.585,12.1801691055298,11.6703713118229
"1931",7623564.749,524192.559,12.3048852738813,11.8906480878012
"1932",7623564.749,524202.534,11.9907780117535,12.0005686828379
"1933",7623564.749,524212.508,11.9994020462036,12.0715043557075
"1934",7623564.749,524222.482,12.1485443115234,12.2111241452787
"1935",7623564.749,524232.456,12.0348544741684,12.3596375690963
"1936",7623564.749,524242.431,12.3384943008423,12.516322338937
"1937",7623564.749,524252.405,12.5813125569239,12.6368051536994
"1938",7623564.749,524262.379,12.464072227478,12.6332907231459
"1939",7623564.749,524272.353,12.2019176483154,12.5517447157324
"1940",7623564.749,524282.328,12.0345277786255,12.3446596909494
"1941",7623564.749,524292.302,11.8185359791382,12.041729421962
"1942",7623564.749,524302.276,11.660005569458,11.6534796693167
"1943",7623564.749,524312.251,11.4582033157349,11.3385286948392
"1944",7623564.749,524322.225,11.2933996846528,11.3038941165808
"1945",7623564.749,524332.199,11.2677411805887,11.3332729361638
"1946",7623564.749,524342.173,11.6511306864705,11.2135442483294
"1947",7623564.749,524352.148,11.265193939209,11.1079683224991
"1948",7623564.749,524362.122,11.5270719528198,11.2094941766731
"1949",7623564.749,524372.096,10.6466217041016,11.3336360970826
"1950",7623554.790,523653.949,11.683708190918,11.3728004652474
"1951",7623554.790,523663.923,11.7928797879204,11.437987892047
"1952",7623554.790,523673.898,11.5438759047208,11.629761889611
"1953",7623554.790,523683.872,12.1687068939209,11.9588206843472
"1954",7623554.790,523693.846,12.4471969604492,12.3560332690337
"1955",7623554.790,523703.820,12.6937046051025,12.5527106500883
"1956",7623554.790,523713.795,12.4072322845459,12.5997634960424
"1957",7623554.790,523723.769,12.4277019500732,12.8472977655867
"1958",7623554.790,523733.743,12.6652747562036,13.1620973208325
"1959",7623554.790,523743.717,12.6929712295532,12.9759718172964
"1960",7623554.790,523753.692,12.3150859104322,12.4749121915824
"1961",7623554.790,523763.666,12.0286570569287,11.9872118938044
"1962",7623554.790,523773.640,11.2414388656616,11.6531895384971
"1963",7623554.790,523783.615,11.8581422609483,11.6284756162109
"1964",7623554.790,523793.589,11.9317514571992,11.7871076738097
"1965",7623554.790,523803.563,11.9736539977758,11.9378015252177
"1966",7623554.790,523813.537,12.0152435302734,12.0516947130051
"1967",7623554.790,523823.512,11.8735218048096,12.1758019471235
"1968",7623554.790,523833.486,12.1160432587521,12.3155576071275
"1969",7623554.790,523843.460,12.3442115783691,12.4174577805497
"1970",7623554.790,523853.434,12.3278918229097,12.4625846987004
"1971",7623554.790,523863.409,12.6181449890137,12.4421543192126
"1972",7623554.790,523873.383,11.4848308563232,12.3582517700024
"1973",7623554.790,523883.357,12.3206491470337,12.2699338769644
"1974",7623554.790,523893.331,12.2704629898071,12.2196911748499
"1975",7623554.790,523903.306,12.1490030288696,12.3293217436037
"1976",7623554.790,523913.280,12.5695143103676,12.4896243733853
"1977",7623554.790,523923.254,12.7707941016875,12.3947993897019
"1978",7623554.790,523933.228,12.032787322998,12.1833982841093
"1979",7623554.790,523943.203,12.1786203453687,12.1055260058296
"1980",7623554.790,523953.177,12.1800315579547,12.1172902603742
