"sigma","C","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.300211915875419,0.25,0.578669158415443,0.308914138309159,0.442177417352171,0.00566313056457777,0.010475166566168,0.00387072593584368
0.300211915875419,0.5,0.569010482546521,0.328608404748162,0.434738558489523,0.00538663417516565,0.010523528959524,0.00378132789173713
0.300211915875419,1,0.560766920197828,0.345210948606567,0.427985011838642,0.00494253636803875,0.0106033329363272,0.00366094870640884
