"sigma","C","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.646799954853932,0.25,0.291022913877552,0.70848349118247,0.224631235182627,0.00371278841055283,0.00814235361826906,0.00254977629185403
0.646799954853932,0.5,0.283860036286997,0.722287827485532,0.217895394067803,0.00365664180624195,0.00770662303920159,0.00257404595986106
0.646799954853932,1,0.277871235364125,0.733624555443123,0.212310192899081,0.00354736687204679,0.00717962320151468,0.0025380041403022
