"sigma","C","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.376335501552977,0.25,0.309523394412437,0.67046030738971,0.238965282172137,0.00391160861834159,0.00888345437179486,0.00270710511000775
0.376335501552977,0.5,0.300641104871409,0.688469274987362,0.231413898493831,0.00377520302822082,0.0082842536387381,0.00265960865250131
0.376335501552977,1,0.292962884779029,0.703902736178895,0.224849743075847,0.00371449962112234,0.0077840111736356,0.00264628744872112
