"sigma","C","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.53037892358852,0.25,0.295369178689229,0.700772060193165,0.228279736351133,0.00354757041673729,0.00836014524110166,0.00241637814825813
0.53037892358852,0.5,0.28751753310295,0.715835619290887,0.221638748365646,0.00350042513087094,0.00789207720884278,0.00253315624396348
0.53037892358852,1,0.281814376499165,0.72654204193795,0.216455604149422,0.00350352569087465,0.00761256025250521,0.00258498284309319
